mes;equipamento;faixa;data;hora;minutos_intervalo;qtd_0a10km;qtd_11a20km;qtd_21a30km;qtd_31a40km;qtd_41a50km;qtd_51a60km;qtd_61a70km;qtd_71a80km;qtd_81a90km;qtd_91a100km;qtd_acimade100km
6;"FS030REC";2;"2020-06-03";19;"0-15";1;6;6;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";19;"16-30";1;4;4;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";19;"31-45";1;11;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";19;"46-59";0;1;3;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";20;"0-15";0;4;6;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";20;"16-30";0;5;4;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";20;"31-45";2;3;2;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";20;"46-59";2;4;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";21;"0-15";0;9;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";21;"16-30";0;1;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";21;"31-45";1;1;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";21;"46-59";0;1;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";22;"0-15";0;1;1;3;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";22;"16-30";1;2;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";22;"31-45";0;2;0;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";22;"46-59";1;2;1;2;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";23;"0-15";2;2;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";23;"31-45";0;1;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-03";23;"46-59";0;0;1;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";0;"0-15";0;0;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";0;"16-30";0;3;1;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";0;"31-45";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";0;"46-59";0;3;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";1;"0-15";0;1;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";1;"16-30";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";1;"31-45";0;1;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";1;"46-59";0;0;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";2;"0-15";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";2;"16-30";0;1;2;1;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";2;"31-45";0;0;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";3;"0-15";0;0;1;0;0;2;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";3;"16-30";0;0;0;7;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";3;"31-45";0;0;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";3;"46-59";0;0;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";4;"0-15";0;0;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";4;"16-30";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";4;"31-45";1;0;2;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";4;"46-59";0;2;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";5;"0-15";1;0;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";5;"16-30";2;0;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";5;"31-45";0;1;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";5;"46-59";0;1;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";6;"0-15";2;1;4;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";6;"16-30";2;5;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";6;"31-45";0;2;4;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";6;"46-59";0;2;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";7;"0-15";0;4;2;7;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";7;"16-30";0;6;5;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";7;"31-45";2;10;4;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";7;"46-59";0;7;5;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";8;"0-15";0;3;8;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";8;"16-30";2;6;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";8;"31-45";1;5;8;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";8;"46-59";0;7;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";9;"0-15";2;4;9;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";9;"16-30";1;3;5;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";9;"31-45";1;9;4;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";9;"46-59";1;2;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";10;"0-15";2;4;8;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";10;"16-30";1;4;5;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";10;"31-45";1;10;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";10;"46-59";1;4;5;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";11;"0-15";1;6;12;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";11;"16-30";1;2;2;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";11;"31-45";2;8;6;10;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";11;"46-59";0;10;10;13;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";12;"0-15";4;4;3;10;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";12;"16-30";0;6;9;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";12;"31-45";1;6;15;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";12;"46-59";1;3;5;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";13;"0-15";2;11;10;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";13;"16-30";0;6;7;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";13;"31-45";1;0;6;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";13;"46-59";0;4;2;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";14;"0-15";1;6;9;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";14;"16-30";0;11;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";14;"31-45";0;8;8;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";14;"46-59";2;9;7;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";15;"0-15";1;5;6;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";15;"16-30";2;3;12;4;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";15;"31-45";0;8;8;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";15;"46-59";1;3;7;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";16;"0-15";1;3;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";16;"16-30";0;7;5;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";16;"31-45";1;3;3;9;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";16;"46-59";2;6;9;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";17;"0-15";0;7;5;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";17;"16-30";3;6;9;2;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";17;"31-45";1;6;12;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";17;"46-59";1;7;10;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";18;"0-15";2;9;6;3;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";18;"16-30";0;6;14;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";18;"31-45";2;7;5;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";18;"46-59";0;8;9;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";19;"0-15";0;7;3;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";19;"16-30";2;9;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";19;"31-45";0;5;7;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";19;"46-59";0;4;4;4;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";20;"0-15";0;1;3;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";20;"16-30";1;1;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";20;"31-45";0;5;3;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";20;"46-59";1;0;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";21;"0-15";0;2;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";21;"16-30";1;5;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";21;"31-45";1;5;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";21;"46-59";0;3;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";22;"0-15";0;4;1;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";22;"16-30";0;6;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";22;"31-45";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";22;"46-59";0;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";23;"0-15";1;1;2;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";23;"16-30";0;2;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";23;"31-45";0;5;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-04";23;"46-59";0;0;0;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";0;"16-30";0;1;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";0;"31-45";0;1;0;2;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";0;"46-59";0;0;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";1;"16-30";0;0;3;0;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";1;"31-45";0;0;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";1;"46-59";0;0;1;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";2;"0-15";0;0;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";2;"16-30";0;1;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";2;"31-45";0;0;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";3;"16-30";0;0;1;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";3;"31-45";1;0;2;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";3;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";4;"0-15";0;0;2;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";4;"16-30";1;0;1;3;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";4;"31-45";0;0;1;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";4;"46-59";0;0;1;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";5;"0-15";4;2;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";5;"16-30";0;0;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";5;"31-45";3;0;2;2;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";5;"46-59";0;4;1;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";6;"0-15";3;1;1;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";6;"16-30";1;0;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";6;"31-45";2;1;3;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";6;"46-59";1;7;4;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";7;"0-15";2;2;7;5;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";7;"16-30";1;8;7;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";7;"31-45";0;10;15;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";7;"46-59";4;4;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";8;"0-15";3;3;6;6;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";8;"16-30";1;4;8;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";8;"31-45";0;6;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";8;"46-59";1;5;4;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";9;"0-15";1;2;9;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";9;"16-30";3;10;11;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";9;"31-45";1;11;10;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";9;"46-59";0;10;9;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";10;"0-15";1;6;7;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";10;"16-30";2;10;10;7;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";10;"31-45";0;13;13;6;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";10;"46-59";1;11;13;8;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";11;"0-15";0;10;11;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";11;"16-30";2;8;3;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";11;"31-45";2;10;11;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";11;"46-59";1;5;10;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";12;"0-15";0;7;12;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";12;"16-30";2;4;6;10;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";12;"31-45";2;7;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";12;"46-59";0;2;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";13;"0-15";1;6;11;11;2;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";13;"16-30";0;14;9;7;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";13;"31-45";0;4;6;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";13;"46-59";1;7;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";14;"0-15";0;4;10;12;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";14;"16-30";0;10;5;9;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";14;"31-45";1;3;5;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";14;"46-59";2;10;5;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";15;"0-15";0;12;7;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";15;"16-30";0;12;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";15;"31-45";1;7;12;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";15;"46-59";1;8;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";16;"0-15";0;7;15;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";16;"16-30";3;12;13;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";16;"31-45";0;6;11;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";16;"46-59";0;4;6;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";17;"0-15";0;11;7;3;1;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";17;"16-30";0;4;12;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";17;"31-45";1;6;12;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";17;"46-59";0;10;15;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";18;"0-15";0;11;18;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";18;"16-30";0;12;15;12;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";18;"31-45";3;10;10;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";18;"46-59";0;6;11;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";19;"0-15";1;16;11;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";19;"16-30";0;4;13;4;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";19;"31-45";1;10;4;6;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";19;"46-59";0;4;6;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";20;"0-15";2;7;5;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";20;"16-30";2;6;8;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";20;"31-45";0;4;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";20;"46-59";1;8;6;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";21;"0-15";1;7;7;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";21;"16-30";0;4;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";21;"31-45";0;7;6;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";21;"46-59";0;2;1;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";22;"0-15";1;1;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";22;"16-30";0;2;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";22;"31-45";0;3;1;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";22;"46-59";0;3;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";23;"0-15";2;0;0;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";23;"16-30";0;1;0;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";23;"31-45";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-05";23;"46-59";0;1;0;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";0;"0-15";0;0;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";0;"16-30";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";0;"31-45";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";0;"46-59";2;1;1;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";1;"0-15";0;3;2;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";1;"16-30";1;0;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";1;"46-59";0;0;2;0;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";2;"0-15";0;1;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";2;"16-30";1;1;1;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";2;"31-45";0;0;0;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";2;"46-59";0;0;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";3;"16-30";0;1;0;1;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";3;"31-45";0;0;0;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";3;"46-59";0;0;2;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";4;"0-15";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";4;"31-45";1;1;3;2;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";4;"46-59";1;0;0;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";5;"0-15";1;4;3;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";5;"16-30";0;1;0;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";5;"31-45";1;1;0;0;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";5;"46-59";3;8;3;3;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";6;"0-15";2;2;0;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";6;"16-30";2;5;6;0;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";6;"31-45";2;4;5;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";6;"46-59";0;3;1;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";7;"0-15";0;1;4;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";7;"16-30";0;2;4;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";7;"31-45";0;0;0;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";7;"46-59";0;2;6;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";8;"0-15";1;3;6;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";8;"16-30";2;4;9;2;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";8;"31-45";0;5;8;7;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";8;"46-59";0;7;9;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";9;"0-15";2;5;1;1;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";9;"16-30";1;6;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";9;"31-45";0;5;3;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";9;"46-59";1;5;7;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";10;"0-15";1;0;6;11;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";10;"16-30";1;9;12;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";10;"31-45";1;13;7;1;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";10;"46-59";0;9;10;5;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";11;"0-15";1;10;18;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";11;"16-30";0;1;11;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";11;"31-45";0;12;14;10;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";11;"46-59";0;17;8;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";12;"0-15";1;5;10;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";12;"16-30";1;14;10;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";12;"31-45";0;13;8;9;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";12;"46-59";3;8;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";13;"0-15";1;10;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";13;"16-30";1;6;10;4;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";13;"31-45";0;3;6;5;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";13;"46-59";2;2;13;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";14;"0-15";2;8;5;8;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";14;"16-30";0;4;7;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";14;"31-45";1;4;6;2;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";14;"46-59";2;11;5;14;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";15;"0-15";2;9;6;6;1;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";15;"16-30";0;17;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";15;"31-45";3;5;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";15;"46-59";1;4;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";16;"0-15";1;6;6;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";16;"16-30";1;4;7;0;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";16;"31-45";0;3;8;0;0;1;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";16;"46-59";0;8;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";17;"0-15";2;6;6;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";17;"16-30";0;5;8;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";17;"31-45";2;7;10;5;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";17;"46-59";1;2;3;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";18;"0-15";0;10;3;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";18;"16-30";0;10;5;6;3;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";18;"31-45";1;7;7;4;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";18;"46-59";2;6;7;4;2;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";19;"0-15";1;8;7;7;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";19;"16-30";2;8;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";19;"31-45";0;4;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";19;"46-59";2;6;5;2;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";20;"0-15";3;2;6;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";20;"16-30";0;3;8;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";20;"31-45";1;6;3;3;1;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";20;"46-59";0;1;4;1;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";21;"0-15";1;5;2;3;0;0;0;0;0;0;0
6;"FS030REC";2;"2020-06-06";21;"16-30";0;1;1;2;0;0;0;0;0;0;0
